d_m,d_nm,chi_bulk,delta_F_over_F_Cas,F_over_F_Cas,eta,a_vac_imposed_m,kappa,xi_m,delta_joint_fit
2.060302e-07,206.030151,8.630833e-02,1.89121031e-02,1.01891210e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,6.21133415e-03
2.118090e-07,211.809045,7.829085e-02,1.67374506e-02,1.01673745e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,5.04495736e-03
2.175879e-07,217.587940,7.080778e-02,1.47763632e-02,1.01477636e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,4.00609630e-03
2.233668e-07,223.366834,6.386153e-02,1.30145301e-02,1.01301453e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,3.09234774e-03
2.291457e-07,229.145729,5.744602e-02,1.14373157e-02,1.01143732e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,2.29886073e-03
2.349246e-07,234.924623,5.154820e-02,1.00300848e-02,1.01003008e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.61890902e-03
2.407035e-07,240.703518,4.614957e-02,8.77846294e-03,1.00877846e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.04442000e-03
2.464824e-07,246.482412,4.122749e-02,7.66853873e-03,1.00766854e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,5.66447010e-04
2.522613e-07,252.261307,3.675635e-02,6.68701620e-03,1.00668702e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.75577595e-04
2.580402e-07,258.040201,3.270859e-02,5.82132291e-03,1.00582132e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.37725104e-04
2.638191e-07,263.819095,2.905560e-02,5.05968124e-03,1.00505968e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-3.82846760e-04
2.695980e-07,269.597990,2.576843e-02,4.39114860e-03,1.00439115e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-5.68808235e-04
2.753769e-07,275.376884,2.281835e-02,3.80563253e-03,1.00380563e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-7.04108198e-04
2.811558e-07,281.155779,2.017733e-02,3.29388555e-03,1.00329389e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-7.96615114e-04
2.869347e-07,286.934673,1.781840e-02,2.84748447e-03,1.00284748e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-8.53501288e-04
2.927136e-07,292.713568,1.571588e-02,2.45879805e-03,1.00245880e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-8.81211645e-04
2.984925e-07,298.492462,1.384556e-02,2.12094628e-03,1.00212095e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-8.85460296e-04
3.042714e-07,304.271357,1.218479e-02,1.82775420e-03,1.00182775e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-8.71248564e-04
3.100503e-07,310.050251,1.071255e-02,1.57370234e-03,1.00157370e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-8.42898845e-04
3.158291e-07,315.829146,9.409465e-03,1.35387588e-03,1.00135388e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-8.04099520e-04
3.216080e-07,321.608040,8.257746e-03,1.16391370e-03,1.00116391e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-7.57956871e-04
3.273869e-07,327.386935,7.241157e-03,9.99958604e-04,1.00099996e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-7.07050762e-04
3.331658e-07,333.165829,6.344946e-03,8.58609350e-04,1.00085861e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-6.53491493e-04
3.389447e-07,338.944724,5.555758e-03,7.36875227e-04,1.00073688e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-5.98975850e-04
3.447236e-07,344.723618,4.861546e-03,6.32133398e-04,1.00063213e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-5.44840919e-04
3.505025e-07,350.502513,4.251478e-03,5.42089308e-04,1.00054209e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-4.92114638e-04
3.562814e-07,356.281407,3.715845e-03,4.64740211e-04,1.00046474e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-4.41562436e-04
3.620603e-07,362.060302,3.245963e-03,3.98341822e-04,1.00039834e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-3.93729606e-04
3.678392e-07,367.839196,2.834084e-03,3.41378036e-04,1.00034138e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-3.48979257e-04
3.736181e-07,373.618090,2.473314e-03,2.92533564e-04,1.00029253e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-3.07525892e-04
3.793970e-07,379.396985,2.157526e-03,2.50669355e-04,1.00025067e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-2.69464744e-04
3.851759e-07,385.175879,1.881287e-03,2.14800609e-04,1.00021480e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-2.34797135e-04
3.909548e-07,390.954774,1.639789e-03,1.84077201e-04,1.00018408e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-2.03452134e-04
3.967337e-07,396.733668,1.428779e-03,1.57766311e-04,1.00015777e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.75304851e-04
4.025126e-07,402.512563,1.244502e-03,1.35237074e-04,1.00013524e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.50191713e-04
4.082915e-07,408.291457,1.083651e-03,1.15947051e-04,1.00011595e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.27923045e-04
4.140704e-07,414.070352,9.433101e-04,9.94303564e-05,1.00009943e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.08293306e-04
4.198492e-07,419.849246,8.209163e-04,8.52872537e-05,1.00008529e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-9.10892774e-05
4.256281e-07,425.628141,7.142166e-04,7.31750710e-05,1.00007318e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-7.60965007e-05
4.314070e-07,431.407035,6.212330e-04,6.28002882e-05,1.00006280e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-6.31042219e-05
4.371859e-07,437.185930,5.402305e-04,5.39116596e-05,1.00005391e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-5.19090877e-05
4.429648e-07,442.964824,4.696883e-04,4.62942505e-05,1.00004629e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-4.23177993e-05
4.487437e-07,448.743719,4.082743e-04,3.97642772e-05,1.00003976e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-3.41489141e-05
4.545226e-07,454.522613,3.548225e-04,3.41646504e-05,1.00003416e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-2.72339549e-05
4.603015e-07,460.301508,3.083133e-04,2.93611344e-05,1.00002936e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-2.14179677e-05
4.660804e-07,466.080402,2.678550e-04,2.52390411e-05,1.00002524e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.65596471e-05
4.718593e-07,471.859296,2.326688e-04,2.17003903e-05,1.00002170e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.25311302e-05
4.776382e-07,477.638191,2.020744e-04,1.86614731e-05,1.00001866e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-9.21754297e-06
4.834171e-07,483.417085,1.754782e-04,1.60507650e-05,1.00001605e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-6.51636890e-06
4.891960e-07,489.195980,1.523622e-04,1.38071390e-05,1.00001381e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-4.33669760e-06
4.949749e-07,494.974874,1.322748e-04,1.18783398e-05,1.00001188e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-2.59839829e-06
5.007538e-07,500.753769,1.148222e-04,1.02196792e-05,1.00001022e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.23125559e-06
5.065327e-07,506.532663,9.966118e-05,8.79292460e-06,1.00000879e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.74095792e-07
5.123116e-07,512.311558,8.649299e-05,7.56535012e-06,1.00000757e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,6.26074351e-07
5.180905e-07,518.090452,7.505731e-05,6.50892852e-06,1.00000651e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.21490012e-06
5.238693e-07,523.869347,6.512754e-05,5.59964290e-06,1.00000560e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.63147100e-06
5.296482e-07,529.648241,5.650649e-05,4.81690046e-06,1.00000482e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.90906455e-06
5.354271e-07,535.427136,4.902258e-05,4.14303343e-06,1.00000414e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,2.07583723e-06
5.412060e-07,541.206030,4.252655e-05,3.56287413e-06,1.00000356e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,2.15545959e-06
5.469849e-07,546.984925,3.688861e-05,3.06339317e-06,1.00000306e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,2.16769529e-06
5.527638e-07,552.763819,3.199590e-05,2.63339119e-06,1.00000263e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,2.12892481e-06
5.585427e-07,558.542714,2.775032e-05,2.26323628e-06,1.00000226e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,2.05261556e-06
5.643216e-07,564.321608,2.406662e-05,1.94464010e-06,1.00000194e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.94974121e-06
5.701005e-07,570.100503,2.087069e-05,1.67046685e-06,1.00000167e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.82915323e-06
5.758794e-07,575.879397,1.809818e-05,1.43457024e-06,1.00000143e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.69790810e-06
5.816583e-07,581.658291,1.569316e-05,1.23165419e-06,1.00000123e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.56155388e-06
5.874372e-07,587.437186,1.360708e-05,1.05715365e-06,1.00000106e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.42437956e-06
5.932161e-07,593.216080,1.179776e-05,9.07132710e-07,1.00000091e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.28963098e-06
5.989950e-07,598.994975,1.022857e-05,7.78197128e-07,1.00000078e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.15969665e-06
6.047739e-07,604.773869,8.867742e-06,6.67419454e-07,1.00000067e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.03626670e-06
6.105528e-07,610.552764,7.687661e-06,5.72274664e-07,1.00000057e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,9.20468145e-07
6.163317e-07,616.331658,6.664378e-06,4.90584863e-07,1.00000049e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,8.12979244e-07
6.221106e-07,622.110553,5.777103e-06,4.20471710e-07,1.00000042e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,7.14125519e-07
6.278894e-07,627.889447,5.007795e-06,3.60315452e-07,1.00000036e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,6.23959909e-07
6.336683e-07,633.668342,4.340799e-06,3.08719615e-07,1.00000031e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,5.42329139e-07
6.394472e-07,639.447236,3.762532e-06,2.64480550e-07,1.00000026e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,4.68928239e-07
6.452261e-07,645.226131,3.261212e-06,2.26561141e-07,1.00000023e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,4.03344946e-07
6.510050e-07,651.005025,2.826615e-06,1.94068099e-07,1.00000019e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,3.45095489e-07
6.567839e-07,656.783920,2.449874e-06,1.66232340e-07,1.00000017e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,2.93653089e-07
6.625628e-07,662.562814,2.123298e-06,1.42392015e-07,1.00000014e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,2.48470364e-07
6.683417e-07,668.341709,1.840216e-06,1.21977841e-07,1.00000012e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,2.08996621e-07
6.741206e-07,674.120603,1.594842e-06,1.04500408e-07,1.00000010e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.74690941e-07
6.798995e-07,679.899497,1.382160e-06,8.95391960e-08,1.00000009e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.45031797e-07
6.856784e-07,685.678392,1.197819e-06,7.67330825e-08,1.00000008e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.19523847e-07
6.914573e-07,691.457286,1.038046e-06,6.57721218e-08,1.00000007e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,9.77024642e-08
6.972362e-07,697.236181,8.995697e-07,5.63904433e-08,1.00000006e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,7.91364521e-08
7.030151e-07,703.015075,7.795546e-07,4.83601091e-08,1.00000005e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,6.34293418e-08
7.087940e-07,708.793970,6.755415e-07,4.14858078e-08,1.00000004e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,5.02195923e-08
7.145729e-07,714.572864,5.853985e-07,3.56002708e-08,1.00000004e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,3.91799627e-08
7.203518e-07,720.351759,5.072775e-07,3.05603164e-08,1.00000003e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,3.00162751e-08
7.261307e-07,726.130653,4.395764e-07,2.62434375e-08,1.00000003e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,2.24657478e-08
7.319095e-07,731.909548,3.809063e-07,2.25448595e-08,1.00000002e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.62950432e-08
7.376884e-07,737.688442,3.300633e-07,1.93750077e-08,1.00000002e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.12981439e-08
7.434673e-07,743.467337,2.860039e-07,1.66573258e-08,1.00000002e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,7.29414836e-09
7.492462e-07,749.246231,2.478235e-07,1.43264017e-08,1.00000001e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,4.12505371e-09
7.550251e-07,755.025126,2.147381e-07,1.23263562e-08,1.00000001e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,1.65358041e-09
7.608040e-07,760.804020,1.860681e-07,1.06094601e-08,1.00000001e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-2.38924736e-10
7.665829e-07,766.582915,1.612246e-07,9.13494834e-09,1.00000001e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.65447913e-09
7.723618e-07,772.361809,1.396971e-07,7.86800327e-09,1.00000001e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-2.68033063e-09
7.781407e-07,778.140704,1.210432e-07,6.77888477e-09,1.00000001e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-3.39068884e-09
7.839196e-07,783.919598,1.048795e-07,5.84218569e-09,1.00000001e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-3.84831637e-09
7.896985e-07,789.698492,9.087362e-08,5.03619545e-09,1.00000001e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-4.10597929e-09
7.954774e-07,795.477387,7.873765e-08,4.34235657e-09,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-4.20775961e-09
8.012563e-07,801.256281,6.822203e-08,3.74480068e-09,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-4.19023466e-09
8.070352e-07,807.035176,5.911048e-08,3.22995277e-09,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-4.08353032e-09
8.128141e-07,812.814070,5.121558e-08,2.78619382e-09,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-3.91225585e-09
8.185930e-07,818.592965,4.437492e-08,2.40357331e-09,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-3.69632912e-09
8.243719e-07,824.371859,3.844777e-08,2.07356432e-09,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-3.45170087e-09
8.301508e-07,830.150754,3.331217e-08,1.78885503e-09,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-3.19098720e-09
8.359296e-07,835.929648,2.886243e-08,1.54317119e-09,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-2.92401891e-09
8.417085e-07,841.708543,2.500698e-08,1.33112502e-09,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-2.65831608e-09
8.474874e-07,847.487437,2.166646e-08,1.14808653e-09,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-2.39949611e-09
8.532663e-07,853.266332,1.877212e-08,9.90074028e-10,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-2.15162248e-09
8.590452e-07,859.045226,1.626437e-08,8.53660836e-10,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.91750130e-09
8.648241e-07,864.824121,1.409158e-08,7.35895800e-10,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.69893208e-09
8.706030e-07,870.603015,1.220903e-08,6.34235560e-10,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.49691847e-09
8.763819e-07,876.381910,1.057795e-08,5.46486772e-10,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.31184416e-09
8.821608e-07,882.160804,9.164747e-09,4.70756796e-10,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.14361892e-09
8.879397e-07,887.939698,7.940330e-09,4.05411569e-10,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-9.91798766e-10
8.937186e-07,893.718593,6.879480e-09,3.49039571e-10,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-8.55683982e-10
8.994975e-07,899.497487,5.960350e-09,3.00421014e-10,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-7.34398584e-10
9.052764e-07,905.276382,5.164010e-09,2.58501411e-10,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-6.26953797e-10
9.110553e-07,911.055276,4.474057e-09,2.22368923e-10,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-5.32298252e-10
9.168342e-07,916.834171,3.876280e-09,1.91234898e-10,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-4.49357083e-10
9.226131e-07,922.613065,3.358367e-09,1.64417134e-10,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-3.77061781e-10
9.283920e-07,928.391960,2.909647e-09,1.41325499e-10,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-3.14372506e-10
9.341709e-07,934.170854,2.520879e-09,1.21449492e-10,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-2.60294115e-10
9.399497e-07,939.949749,2.184052e-09,1.04347564e-10,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-2.13887293e-10
9.457286e-07,945.728643,1.892227e-09,8.96378497e-11,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.74275576e-10
9.515075e-07,951.507538,1.639393e-09,7.69901972e-11,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.40649294e-10
9.572864e-07,957.286432,1.420341e-09,6.61192304e-11,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.12266963e-10
9.630653e-07,963.065327,1.230556e-09,5.67783760e-11,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-8.84548681e-11
9.688442e-07,968.844221,1.066129e-09,4.87546734e-11,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-6.86052136e-11
9.746231e-07,974.623116,9.236716e-10,4.18642681e-11,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-5.21732489e-11
9.804020e-07,980.402010,8.002490e-10,3.59485257e-11,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-3.86737360e-11
9.861809e-07,986.180905,6.933177e-10,3.08706320e-11,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-2.76769303e-11
9.919598e-07,991.959799,6.006743e-10,2.65126594e-11,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.88043478e-11
9.977387e-07,997.738693,5.204098e-10,2.27730216e-11,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-1.17244411e-11
1.003518e-06,1003.517588,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-0.00000000e+00
1.009296e-06,1009.296482,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,-0.00000000e+00
1.015075e-06,1015.075377,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,0.00000000e+00
1.020854e-06,1020.854271,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,0.00000000e+00
1.026633e-06,1026.633166,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,0.00000000e+00
1.032412e-06,1032.412060,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,0.00000000e+00
1.038191e-06,1038.190955,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,6.414237e-01,5.000000e-08,0.00000000e+00
