d_m,d_nm,chi_bulk,delta_F_over_F_Cas,F_over_F_Cas,eta,a_vac_imposed_m,kappa,xi_m,delta_joint_fit
1.193467e-07,119.346734,2.260325e-01,1.69303057e-02,1.01693031e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,1.80429226e-02
1.251256e-07,125.125628,2.202960e-01,1.59010009e-02,1.01590100e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,1.69475124e-02
1.309045e-07,130.904523,2.131937e-01,1.48416081e-02,1.01484161e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,1.57675493e-02
1.366834e-07,136.683417,2.049721e-01,1.37746097e-02,1.01377461e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,1.45349613e-02
1.424623e-07,142.462312,1.958639e-01,1.27181133e-02,1.01271811e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,1.32782218e-02
1.482412e-07,148.241206,1.860866e-01,1.16864127e-02,1.01168641e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,1.20222200e-02
1.540201e-07,154.020101,1.758403e-01,1.06905222e-02,1.01069052e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,1.07882289e-02
1.597990e-07,159.798995,1.653074e-01,9.73866395e-03,1.00973866e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,9.59395571e-03
1.655779e-07,165.577889,1.546510e-01,8.83670269e-03,1.00883670e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,8.45366291e-03
1.713568e-07,171.356784,1.440150e-01,7.98852810e-03,1.00798853e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,7.37834962e-03
1.771357e-07,177.135678,1.335242e-01,7.19638846e-03,1.00719639e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,6.37598600e-03
1.829146e-07,182.914573,1.232838e-01,6.46118110e-03,1.00646118e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,5.45179000e-03
1.886935e-07,188.693467,1.133807e-01,5.78270525e-03,1.00578271e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,4.60853541e-03
1.944724e-07,194.472362,1.038844e-01,5.15988174e-03,1.00515988e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,3.84687942e-03
2.002513e-07,200.251256,9.484764e-02,4.59094394e-03,1.00459094e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,3.16569758e-03
2.060302e-07,206.030151,8.630833e-02,4.07360300e-03,1.00407360e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,2.56241466e-03
2.118090e-07,211.809045,7.829085e-02,3.60519022e-03,1.00360519e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,2.03332132e-03
2.175879e-07,217.587940,7.080778e-02,3.18277863e-03,1.00318278e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,1.57386824e-03
2.233668e-07,223.366834,6.386153e-02,2.80328574e-03,1.00280329e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,1.17893142e-03
2.291457e-07,229.145729,5.744602e-02,2.46355910e-03,1.00246356e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,8.43044811e-04
2.349246e-07,234.924623,5.154820e-02,2.16044633e-03,1.00216045e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,5.60598155e-04
2.407035e-07,240.703518,4.614957e-02,1.89085121e-03,1.00189085e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,3.26000016e-04
2.464824e-07,246.482412,4.122749e-02,1.65177729e-03,1.00165178e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,1.33807399e-04
2.522613e-07,252.261307,3.675635e-02,1.44036066e-03,1.00144036e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.11755828e-05
2.580402e-07,258.040201,3.270859e-02,1.25389325e-03,1.00125389e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.43826726e-04
2.638191e-07,263.819095,2.905560e-02,1.08983821e-03,1.00108984e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.38658775e-04
2.695980e-07,269.597990,2.576843e-02,9.45838548e-04,1.00094584e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-3.09792699e-04
2.753769e-07,275.376884,2.281835e-02,8.19720368e-04,1.00081972e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-3.60947477e-04
2.811558e-07,281.155779,2.017733e-02,7.09491799e-04,1.00070949e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-3.95442928e-04
2.869347e-07,286.934673,1.781840e-02,6.13338518e-04,1.00061334e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-4.16212464e-04
2.927136e-07,292.713568,1.571588e-02,5.29616778e-04,1.00052962e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-4.25823004e-04
2.984925e-07,298.492462,1.384556e-02,4.56844652e-04,1.00045684e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-4.26499770e-04
3.042714e-07,304.271357,1.218479e-02,3.93692068e-04,1.00039369e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-4.20154018e-04
3.100503e-07,310.050251,1.071255e-02,3.38970157e-04,1.00033897e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-4.08412205e-04
3.158291e-07,315.829146,9.409465e-03,2.91620282e-04,1.00029162e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-3.92645370e-04
3.216080e-07,321.608040,8.257746e-03,2.50703072e-04,1.00025070e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-3.73997870e-04
3.273869e-07,327.386935,7.241157e-03,2.15387699e-04,1.00021539e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-3.53414804e-04
3.331658e-07,333.165829,6.344946e-03,1.84941548e-04,1.00018494e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-3.31667702e-04
3.389447e-07,338.944724,5.555758e-03,1.58720430e-04,1.00015872e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-3.09378211e-04
3.447236e-07,344.723618,4.861546e-03,1.36159395e-04,1.00013616e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.87039646e-04
3.505025e-07,350.502513,4.251478e-03,1.16764202e-04,1.00011676e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.65036366e-04
3.562814e-07,356.281407,3.715845e-03,1.00103469e-04,1.00010010e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.43661011e-04
3.620603e-07,362.060302,3.245963e-03,8.58014804e-05,1.00008580e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.23129701e-04
3.678392e-07,367.839196,2.834084e-03,7.35316737e-05,1.00007353e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.03595312e-04
3.736181e-07,373.618090,2.473314e-03,6.30107398e-05,1.00006301e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.85158983e-04
3.793970e-07,379.396985,2.157526e-03,5.39933307e-05,1.00005399e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.67880009e-04
3.851759e-07,385.175879,1.881287e-03,4.62673242e-05,1.00004627e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.51784285e-04
3.909548e-07,390.954774,1.639789e-03,3.96496061e-05,1.00003965e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.36871449e-04
3.967337e-07,396.733668,1.428779e-03,3.39823295e-05,1.00003398e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.23120893e-04
4.025126e-07,402.512563,1.244502e-03,2.91296080e-05,1.00002913e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.10496764e-04
4.082915e-07,408.291457,1.083651e-03,2.49746023e-05,1.00002497e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-9.89521041e-05
4.140704e-07,414.070352,9.433101e-04,2.14169623e-05,1.00002142e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-8.84322381e-05
4.198492e-07,419.849246,8.209163e-04,1.83705858e-05,1.00001837e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-7.88775195e-05
4.256281e-07,425.628141,7.142166e-04,1.57616626e-05,1.00001576e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-7.02255323e-05
4.314070e-07,431.407035,6.212330e-04,1.35269695e-05,1.00001353e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-6.24128318e-05
4.371859e-07,437.185930,5.402305e-04,1.16123890e-05,1.00001161e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-5.53762989e-05
4.429648e-07,442.964824,4.696883e-04,9.97162489e-06,1.00000997e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-4.90541727e-05
4.487437e-07,448.743719,4.082743e-04,8.56509073e-06,1.00000857e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-4.33868176e-05
4.545226e-07,454.522613,3.548225e-04,7.35895008e-06,1.00000736e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-3.83172724e-05
4.603015e-07,460.301508,3.083133e-04,6.32428898e-06,1.00000632e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-3.37916225e-05
4.660804e-07,466.080402,2.678550e-04,5.43640403e-06,1.00000544e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.97592300e-05
4.718593e-07,471.859296,2.326688e-04,4.67419062e-06,1.00000467e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.61728515e-05
4.776382e-07,477.638191,2.020744e-04,4.01961816e-06,1.00000402e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.29886664e-05
4.834171e-07,483.417085,1.754782e-04,3.45728046e-06,1.00000346e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.01662379e-05
4.891960e-07,489.195980,1.523622e-04,2.97401102e-06,1.00000297e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.76684230e-05
4.949749e-07,494.974874,1.322748e-04,2.55855418e-06,1.00000256e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.54612442e-05
5.007538e-07,500.753769,1.148222e-04,2.20128431e-06,1.00000220e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.35137362e-05
5.065327e-07,506.532663,9.966118e-05,1.89396620e-06,1.00000189e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.17977744e-05
5.123116e-07,512.311558,8.649299e-05,1.62955081e-06,1.00000163e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.02878938e-05
5.180905e-07,518.090452,7.505731e-05,1.40200118e-06,1.00000140e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-8.96110397e-06
5.238693e-07,523.869347,6.512754e-05,1.20614413e-06,1.00000121e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-7.79670369e-06
5.296482e-07,529.648241,5.650649e-05,1.03754406e-06,1.00000104e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-6.77609894e-06
5.354271e-07,535.427136,4.902258e-05,8.92395378e-07,1.00000089e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-5.88262716e-06
5.412060e-07,541.206030,4.252655e-05,7.67431030e-07,1.00000077e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-5.10138893e-06
5.469849e-07,546.984925,3.688861e-05,6.59844521e-07,1.00000066e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-4.41908859e-06
5.527638e-07,552.763819,3.199590e-05,5.67223550e-07,1.00000057e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-3.82388451e-06
5.585427e-07,558.542714,2.775032e-05,4.87493436e-07,1.00000049e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-3.30524931e-06
5.643216e-07,564.321608,2.406662e-05,4.18868897e-07,1.00000042e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.85384027e-06
5.701005e-07,570.100503,2.087069e-05,3.59812906e-07,1.00000036e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.46137978e-06
5.758794e-07,575.879397,1.809818e-05,3.09001575e-07,1.00000031e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.12054548e-06
5.816583e-07,581.658291,1.569316e-05,2.65294143e-07,1.00000027e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.82486994e-06
5.874372e-07,587.437186,1.360708e-05,2.27707319e-07,1.00000023e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.56864914e-06
5.932161e-07,593.216080,1.179776e-05,1.95393316e-07,1.00000020e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.34685947e-06
5.989950e-07,598.994975,1.022857e-05,1.67621028e-07,1.00000017e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.15508258e-06
6.047739e-07,604.773869,8.867742e-06,1.43759892e-07,1.00000014e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-9.89437613e-07
6.105528e-07,610.552764,7.687661e-06,1.23266026e-07,1.00000012e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-8.46520179e-07
6.163317e-07,616.331658,6.664378e-06,1.05670319e-07,1.00000011e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-7.23347582e-07
6.221106e-07,622.110553,5.777103e-06,9.05681834e-08,1.00000009e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-6.17309785e-07
6.278894e-07,627.889447,5.007795e-06,7.76107290e-08,1.00000008e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-5.26125564e-07
6.336683e-07,633.668342,4.340799e-06,6.64971604e-08,1.00000007e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-4.47803424e-07
6.394472e-07,639.447236,3.762532e-06,5.69682154e-08,1.00000006e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-3.80606799e-07
6.452261e-07,645.226131,3.261212e-06,4.88005030e-08,1.00000005e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-3.23023130e-07
6.510050e-07,651.005025,2.826615e-06,4.18016118e-08,1.00000004e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.73736446e-07
6.567839e-07,656.783920,2.449874e-06,3.58058834e-08,1.00000004e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.31603079e-07
6.625628e-07,662.562814,2.123298e-06,3.06707581e-08,1.00000003e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.95630193e-07
6.683417e-07,668.341709,1.840216e-06,2.62736141e-08,1.00000003e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.64956832e-07
6.741206e-07,674.120603,1.594842e-06,2.25090341e-08,1.00000002e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.38837211e-07
6.798995e-07,679.899497,1.382160e-06,1.92864398e-08,1.00000002e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.16626012e-07
6.856784e-07,685.678392,1.197819e-06,1.65280463e-08,1.00000002e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-9.77654513e-08
6.914573e-07,691.457286,1.038046e-06,1.41670925e-08,1.00000001e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-8.17739334e-08
6.972362e-07,697.236181,8.995697e-07,1.21463106e-08,1.00000001e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-6.82360956e-08
7.030151e-07,703.015075,7.795546e-07,1.04166038e-08,1.00000001e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-5.67940945e-08
7.087940e-07,708.793970,6.755415e-07,8.93590259e-09,1.00000001e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-4.71399820e-08
7.145729e-07,714.572864,5.853985e-07,7.66817784e-09,1.00000001e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-3.90090464e-08
7.203518e-07,720.351759,5.072775e-07,6.58258874e-09,1.00000001e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-3.21740004e-08
7.261307e-07,726.130653,4.395764e-07,5.65274762e-09,1.00000001e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.64399164e-08
7.319095e-07,731.909548,3.809063e-07,4.85608645e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.16398161e-08
7.376884e-07,737.688442,3.300633e-07,4.17331108e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.76308355e-08
7.434673e-07,743.467337,2.860039e-07,3.58793159e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.42908928e-08
7.492462e-07,749.246231,2.478235e-07,3.08585844e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.15157976e-08
7.550251e-07,755.025126,2.147381e-07,2.65505541e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-9.21674475e-09
7.608040e-07,760.804020,1.860681e-07,2.28524181e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-7.31814382e-09
7.665829e-07,766.582915,1.612246e-07,1.96763696e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-5.75574260e-09
7.723618e-07,772.361809,1.396971e-07,1.69474128e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-4.47500508e-09
7.781407e-07,778.140704,1.210432e-07,1.46014884e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-3.42971179e-09
7.839196e-07,783.919598,1.048795e-07,1.25838702e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.58075303e-09
7.896985e-07,789.698492,9.087362e-08,1.08477946e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.89508956e-09
7.954774e-07,795.477387,7.873765e-08,9.35328909e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-1.34485866e-09
8.012563e-07,801.256281,6.822203e-08,8.06617392e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-9.06605837e-10
8.070352e-07,807.035176,5.911048e-08,6.95720895e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-5.60625524e-10
8.128141e-07,812.814070,5.121558e-08,6.00136720e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-2.90395778e-10
8.185930e-07,818.592965,4.437492e-08,5.17721557e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,-8.20942649e-11
8.243719e-07,824.371859,3.844777e-08,4.46638738e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,7.58157231e-11
8.301508e-07,830.150754,3.331217e-08,3.85313320e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,1.92938878e-10
8.359296e-07,835.929648,2.886243e-08,3.32393852e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,2.77249550e-10
8.417085e-07,841.708543,2.500698e-08,2.86719824e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,3.35348774e-10
8.474874e-07,847.487437,2.166646e-08,2.47293952e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,3.72682953e-10
8.532663e-07,853.266332,1.877212e-08,2.13258595e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,3.93729664e-10
8.590452e-07,859.045226,1.626437e-08,1.83875655e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,4.02155303e-10
8.648241e-07,864.824121,1.409158e-08,1.58509465e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,4.00948625e-10
8.706030e-07,870.603015,1.220903e-08,1.36612193e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,3.92533690e-10
8.763819e-07,876.381910,1.057795e-08,1.17711401e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,3.78865232e-10
8.821608e-07,882.160804,9.164747e-09,1.01399421e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,3.61509050e-10
8.879397e-07,887.939698,7.940330e-09,8.73242799e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,3.41709643e-10
8.937186e-07,893.718593,6.879480e-09,7.51819424e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,3.20446991e-10
8.994975e-07,899.497487,5.960350e-09,6.47096696e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,2.98484160e-10
9.052764e-07,905.276382,5.164010e-09,5.56803291e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,2.76407080e-10
9.110553e-07,911.055276,4.474057e-09,4.78975135e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,2.54657734e-10
9.168342e-07,916.834171,3.876280e-09,4.11913497e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,2.33561768e-10
9.226131e-07,922.613065,3.358367e-09,3.54148942e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,2.13351392e-10
9.283920e-07,928.391960,2.909647e-09,3.04410341e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,1.94184342e-10
9.341709e-07,934.170854,2.520879e-09,2.61598096e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,1.76159469e-10
9.399497e-07,939.949749,2.184052e-09,2.24761121e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,1.59329594e-10
9.457286e-07,945.728643,1.892227e-09,1.93076895e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,1.43711975e-10
9.515075e-07,951.507538,1.639393e-09,1.65834279e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,1.29296874e-10
9.572864e-07,957.286432,1.420341e-09,1.42418585e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,1.16054443e-10
9.630653e-07,963.065327,1.230556e-09,1.22298700e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,1.03940316e-10
9.688442e-07,968.844221,1.066129e-09,1.05015916e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,9.29000579e-11
9.746231e-07,974.623116,9.236716e-10,9.01742166e-12,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,8.28726830e-11
9.804020e-07,980.402010,8.002490e-10,7.74319078e-12,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,7.37934542e-11
9.861809e-07,986.180905,6.933177e-10,6.64942965e-12,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,6.55960084e-11
9.919598e-07,991.959799,6.006743e-10,5.71073710e-12,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,5.82140093e-11
9.977387e-07,997.738693,5.204098e-10,4.90523178e-12,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,5.15823910e-11
1.003518e-06,1003.517588,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,0.00000000e+00
1.009296e-06,1009.296482,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,0.00000000e+00
1.015075e-06,1015.075377,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,0.00000000e+00
1.020854e-06,1020.854271,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,0.00000000e+00
1.026633e-06,1026.633166,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,0.00000000e+00
1.032412e-06,1032.412060,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,1.381605e-01,5.000000e-08,0.00000000e+00
