d_m,d_nm,chi_bulk,delta_F_over_F_Cas,F_over_F_Cas,eta,a_vac_imposed_m,kappa,xi_m,delta_joint_fit
2.638191e-07,263.819095,2.905560e-02,1.29722941e-03,1.00129723e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,2.86865405e-04
2.695980e-07,269.597990,2.576843e-02,1.12582727e-03,1.00112583e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,1.44570123e-04
2.753769e-07,275.376884,2.281835e-02,9.75709377e-04,1.00097571e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,3.05909069e-05
2.811558e-07,281.155779,2.017733e-02,8.44504820e-04,1.00084450e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-5.91357548e-05
2.869347e-07,286.934673,1.781840e-02,7.30054012e-04,1.00073005e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.28266092e-04
2.927136e-07,292.713568,1.571588e-02,6.30400411e-04,1.00063040e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.80058644e-04
2.984925e-07,298.492462,1.384556e-02,5.43780084e-04,1.00054378e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.17391729e-04
3.042714e-07,304.271357,1.218479e-02,4.68609855e-04,1.00046861e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.42786395e-04
3.100503e-07,310.050251,1.071255e-02,4.03474617e-04,1.00040347e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.58432881e-04
3.158291e-07,315.829146,9.409465e-03,3.47114278e-04,1.00034711e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.66218979e-04
3.216080e-07,321.608040,8.257746e-03,2.98410712e-04,1.00029841e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.67759040e-04
3.273869e-07,327.386935,7.241157e-03,2.56374986e-04,1.00025637e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.64422672e-04
3.331658e-07,333.165829,6.344946e-03,2.20135073e-04,1.00022014e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.57362421e-04
3.389447e-07,338.944724,5.555758e-03,1.88924197e-04,1.00018892e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.47539945e-04
3.447236e-07,344.723618,4.861546e-03,1.62069900e-04,1.00016207e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.35750368e-04
3.505025e-07,350.502513,4.251478e-03,1.38983892e-04,1.00013898e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.22644631e-04
3.562814e-07,356.281407,3.715845e-03,1.19152697e-04,1.00011915e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.08749757e-04
3.620603e-07,362.060302,3.245963e-03,1.02129107e-04,1.00010213e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.94487047e-04
3.678392e-07,367.839196,2.834084e-03,8.75244124e-05,1.00008752e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.80188265e-04
3.736181e-07,373.618090,2.473314e-03,7.50013932e-05,1.00007500e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.66109897e-04
3.793970e-07,379.396985,2.157526e-03,6.42680128e-05,1.00006427e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.52445650e-04
3.851759e-07,385.175879,1.881287e-03,5.50717829e-05,1.00005507e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.39337287e-04
3.909548e-07,390.954774,1.639789e-03,4.71947435e-05,1.00004719e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.26883990e-04
3.967337e-07,396.733668,1.428779e-03,4.04490102e-05,1.00004045e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.15150370e-04
4.025126e-07,402.512563,1.244502e-03,3.46728381e-05,1.00003467e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.04173294e-04
4.082915e-07,408.291457,1.083651e-03,2.97271541e-05,1.00002973e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-9.39676483e-05
4.140704e-07,414.070352,9.433101e-04,2.54925115e-05,1.00002549e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-8.45311809e-05
4.198492e-07,419.849246,8.209163e-04,2.18664237e-05,1.00002187e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-7.58485374e-05
4.256281e-07,425.628141,7.142166e-04,1.87610344e-05,1.00001876e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-6.78945996e-05
4.314070e-07,431.407035,6.212330e-04,1.61010895e-05,1.00001610e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-6.06372257e-05
4.371859e-07,437.185930,5.402305e-04,1.38221732e-05,1.00001382e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-5.40394785e-05
4.429648e-07,442.964824,4.696883e-04,1.18691792e-05,1.00001187e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-4.80614189e-05
4.487437e-07,448.743719,4.082743e-04,1.01949880e-05,1.00001019e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-4.26615332e-05
4.545226e-07,454.522613,3.548225e-04,8.75932437e-06,1.00000876e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-3.77978526e-05
4.603015e-07,460.301508,3.083133e-04,7.52777204e-06,1.00000753e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-3.34288173e-05
4.660804e-07,466.080402,2.678550e-04,6.47092667e-06,1.00000647e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.95139279e-05
4.718593e-07,471.859296,2.326688e-04,5.56366756e-06,1.00000556e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.60142235e-05
4.776382e-07,477.638191,2.020744e-04,4.78453297e-06,1.00000478e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.28926181e-05
4.834171e-07,483.417085,1.754782e-04,4.11518500e-06,1.00000412e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.01141222e-05
4.891960e-07,489.195980,1.523622e-04,3.53995162e-06,1.00000354e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.76459745e-05
4.949749e-07,494.974874,1.322748e-04,3.04543526e-06,1.00000305e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.54576997e-05
5.007538e-07,500.753769,1.148222e-04,2.62017857e-06,1.00000262e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.35211124e-05
5.065327e-07,506.532663,9.966118e-05,2.25437924e-06,1.00000225e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.18102774e-05
5.123116e-07,512.311558,8.649299e-05,1.93964682e-06,1.00000194e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.03014385e-05
5.180905e-07,518.090452,7.505731e-05,1.66879554e-06,1.00000167e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-8.97292459e-06
5.238693e-07,523.869347,6.512754e-05,1.43566780e-06,1.00000144e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-7.80504052e-06
5.296482e-07,529.648241,5.650649e-05,1.23498391e-06,1.00000123e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-6.77994786e-06
5.354271e-07,535.427136,4.902258e-05,1.06221411e-06,1.00000106e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-5.88154048e-06
5.412060e-07,541.206030,4.252655e-05,9.13469619e-07,1.00000091e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-5.09531857e-06
5.469849e-07,546.984925,3.688861e-05,7.85409893e-07,1.00000079e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-4.40826362e-06
5.527638e-07,552.763819,3.199590e-05,6.75163578e-07,1.00000068e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-3.80871662e-06
5.585427e-07,558.542714,2.775032e-05,5.80261191e-07,1.00000058e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-3.28626077e-06
5.643216e-07,564.321608,2.406662e-05,4.98577718e-07,1.00000050e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.83160994e-06
5.701005e-07,570.100503,2.087069e-05,4.28283645e-07,1.00000043e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.43650336e-06
5.758794e-07,575.879397,1.809818e-05,3.67803151e-07,1.00000037e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.09360722e-06
5.816583e-07,581.658291,1.569316e-05,3.15778396e-07,1.00000032e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.79642303e-06
5.874372e-07,587.437186,1.360708e-05,2.71038973e-07,1.00000027e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.53920308e-06
5.932161e-07,593.216080,1.179776e-05,2.32575763e-07,1.00000023e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.31687258e-06
5.989950e-07,598.994975,1.022857e-05,1.99518537e-07,1.00000020e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.12495850e-06
6.047739e-07,604.773869,8.867742e-06,1.71116737e-07,1.00000017e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-9.59524577e-07
6.105528e-07,610.552764,7.687661e-06,1.46722983e-07,1.00000015e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-8.17112471e-07
6.163317e-07,616.331658,6.664378e-06,1.25778894e-07,1.00000013e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-6.94688346e-07
6.221106e-07,622.110553,5.777103e-06,1.07802891e-07,1.00000011e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-5.89594775e-07
6.278894e-07,627.889447,5.007795e-06,9.23796931e-08,1.00000009e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-4.99507439e-07
6.336683e-07,633.668342,4.340799e-06,7.91512636e-08,1.00000008e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-4.22396287e-07
6.394472e-07,639.447236,3.762532e-06,6.78090044e-08,1.00000007e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-3.56490784e-07
6.452261e-07,645.226131,3.261212e-06,5.80870139e-08,1.00000006e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-3.00248873e-07
6.510050e-07,651.005025,2.826615e-06,4.97562659e-08,1.00000005e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.52329337e-07
6.567839e-07,656.783920,2.449874e-06,4.26195780e-08,1.00000004e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.11567226e-07
6.625628e-07,662.562814,2.123298e-06,3.65072620e-08,1.00000004e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.76952057e-07
6.683417e-07,668.341709,1.840216e-06,3.12733619e-08,1.00000003e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.47608510e-07
6.741206e-07,674.120603,1.594842e-06,2.67923996e-08,1.00000003e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.22779368e-07
6.798995e-07,679.899497,1.382160e-06,2.29565604e-08,1.00000002e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.01810459e-07
6.856784e-07,685.678392,1.197819e-06,1.96732573e-08,1.00000002e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-8.41374020e-08
6.914573e-07,691.457286,1.038046e-06,1.68630249e-08,1.00000002e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-6.92739370e-08
6.972362e-07,697.236181,8.995697e-07,1.44576976e-08,1.00000001e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-5.68016913e-08
7.030151e-07,703.015075,7.795546e-07,1.23988355e-08,1.00000001e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-4.63611994e-08
7.087940e-07,708.793970,6.755415e-07,1.06363637e-08,1.00000001e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-3.76440453e-08
7.145729e-07,714.572864,5.853985e-07,9.12739676e-09,1.00000001e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-3.03859919e-08
7.203518e-07,720.351759,5.072775e-07,7.83522505e-09,1.00000001e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.43609850e-08
7.261307e-07,726.130653,4.395764e-07,6.72843945e-09,1.00000001e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.93759261e-08
7.319095e-07,731.909548,3.809063e-07,5.78017733e-09,1.00000001e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.52661223e-08
7.376884e-07,737.688442,3.300633e-07,4.96747295e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.18913313e-08
7.434673e-07,743.467337,2.860039e-07,4.27069845e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-9.13232771e-09
7.492462e-07,749.246231,2.478235e-07,3.67308308e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-6.88792627e-09
7.550251e-07,755.025126,2.147381e-07,3.16030022e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-5.07240494e-09
7.608040e-07,760.804020,1.860681e-07,2.72011279e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-3.61327649e-09
7.665829e-07,766.582915,1.612246e-07,2.34206921e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.44936454e-09
7.723618e-07,772.361809,1.396971e-07,2.01724273e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-1.52914449e-09
7.781407e-07,778.140704,1.210432e-07,1.73800843e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-8.09314868e-10
7.839196e-07,783.919598,1.048795e-07,1.49785228e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,-2.53568775e-10
7.896985e-07,789.698492,9.087362e-08,1.29120799e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,1.68461134e-10
7.954774e-07,795.477387,7.873765e-08,1.11331769e-09,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,4.82107364e-10
8.012563e-07,801.256281,6.822203e-08,9.60112965e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,7.08442277e-10
8.070352e-07,807.035176,5.911048e-08,8.28113375e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,8.64940486e-10
8.128141e-07,812.814070,5.121558e-08,7.14339972e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,9.66044367e-10
8.185930e-07,818.592965,4.437492e-08,6.16241584e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,1.02364611e-09
8.243719e-07,824.371859,3.844777e-08,5.31632032e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,1.04749799e-09
8.301508e-07,830.150754,3.331217e-08,4.58636670e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,1.04556088e-09
8.359296e-07,835.929648,2.886243e-08,3.95646871e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,1.02429997e-09
8.417085e-07,841.708543,2.500698e-08,3.41281285e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,9.88934981e-10
8.474874e-07,847.487437,2.166646e-08,2.94352852e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,9.43651776e-10
8.532663e-07,853.266332,1.877212e-08,2.53840723e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,8.91780689e-10
8.590452e-07,859.045226,1.626437e-08,2.18866345e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,8.35946704e-10
8.648241e-07,864.824121,1.409158e-08,1.88673086e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,7.78195526e-10
8.706030e-07,870.603015,1.220903e-08,1.62608864e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,7.20099222e-10
8.763819e-07,876.381910,1.057795e-08,1.40111339e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,6.62844495e-10
8.821608e-07,882.160804,9.164747e-09,1.20695263e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,6.07306270e-10
8.879397e-07,887.939698,7.940330e-09,1.03941688e-10,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,5.54108839e-10
8.937186e-07,893.718593,6.879480e-09,8.94887197e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,5.03676494e-10
8.994975e-07,899.497487,5.960350e-09,7.70236216e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,4.56275370e-10
9.052764e-07,905.276382,5.164010e-09,6.62760392e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,4.12047821e-10
9.110553e-07,911.055276,4.474057e-09,5.70121897e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,3.71040575e-10
9.168342e-07,916.834171,3.876280e-09,4.90298738e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,3.33227699e-10
9.226131e-07,922.613065,3.358367e-09,4.21541854e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,2.98529189e-10
9.283920e-07,928.391960,2.909647e-09,3.62338227e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,2.66825998e-10
9.341709e-07,934.170854,2.520879e-09,3.11379009e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,2.37971982e-10
9.399497e-07,939.949749,2.184052e-09,2.67532127e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,2.11803468e-10
9.457286e-07,945.728643,1.892227e-09,2.29818538e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,1.88146690e-10
9.515075e-07,951.507538,1.639393e-09,1.97391779e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,1.66823633e-10
9.572864e-07,957.286432,1.420341e-09,1.69520185e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,1.47656432e-10
9.630653e-07,963.065327,1.230556e-09,1.45571580e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,1.30470723e-10
9.688442e-07,968.844221,1.066129e-09,1.24999962e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,1.15098077e-10
9.746231e-07,974.623116,9.236716e-10,1.07333955e-11,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,1.01377693e-10
9.804020e-07,980.402010,8.002490e-10,9.21668431e-12,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,8.91575750e-11
9.861809e-07,986.180905,6.933177e-10,7.91478548e-12,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,7.82951871e-11
9.919598e-07,991.959799,6.006743e-10,6.79746406e-12,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,6.86578018e-11
9.977387e-07,997.738693,5.204098e-10,5.83867479e-12,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,6.01225788e-11
1.003518e-06,1003.517588,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,0.00000000e+00
1.009296e-06,1009.296482,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,0.00000000e+00
1.015075e-06,1015.075377,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,0.00000000e+00
1.020854e-06,1020.854271,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,0.00000000e+00
1.026633e-06,1026.633166,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,0.00000000e+00
1.032412e-06,1032.412060,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,0.00000000e+00
1.038191e-06,1038.190955,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,1.644518e-01,5.000000e-08,0.00000000e+00
