d_m,d_nm,d_hat,xi_m,z_hat,z_m,rho_norm,depletion
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.46036509e-02,7.30182546e-10,9.57629375e-03,9.90423706e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.48037009e-02,7.40185046e-10,9.70576887e-03,9.90294231e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.50037509e-02,7.50187547e-10,9.83519715e-03,9.90164803e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.52038010e-02,7.60190048e-10,9.96457857e-03,9.90035421e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.54038510e-02,7.70192548e-10,1.00939131e-02,9.89906087e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.56039010e-02,7.80195049e-10,1.02232007e-02,9.89776799e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.58039510e-02,7.90197549e-10,1.03524413e-02,9.89647559e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.60040010e-02,8.00200050e-10,1.04816350e-02,9.89518365e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.62040510e-02,8.10202551e-10,1.06107817e-02,9.89389218e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.64041010e-02,8.20205051e-10,1.07398813e-02,9.89260119e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.66041510e-02,8.30207552e-10,1.08689338e-02,9.89131066e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.68042011e-02,8.40210053e-10,1.09979393e-02,9.89002061e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.70042511e-02,8.50212553e-10,1.11268976e-02,9.88873102e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.72043011e-02,8.60215054e-10,1.12558088e-02,9.88744191e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.74043511e-02,8.70217554e-10,1.13846729e-02,9.88615327e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.76044011e-02,8.80220055e-10,1.15134897e-02,9.88486510e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.78044511e-02,8.90222556e-10,1.16422593e-02,9.88357741e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.80045011e-02,9.00225056e-10,1.17709816e-02,9.88229018e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.82045511e-02,9.10227557e-10,1.18996567e-02,9.88100343e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.84046012e-02,9.20230058e-10,1.20282844e-02,9.87971716e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.86046512e-02,9.30232558e-10,1.21568648e-02,9.87843135e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.88047012e-02,9.40235059e-10,1.22853978e-02,9.87714602e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.90047512e-02,9.50237559e-10,1.24138834e-02,9.87586117e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.92048012e-02,9.60240060e-10,1.25423216e-02,9.87457678e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.94048512e-02,9.70242561e-10,1.26707123e-02,9.87329288e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.96049012e-02,9.80245061e-10,1.27990555e-02,9.87200944e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,1.98049512e-02,9.90247562e-10,1.29273513e-02,9.87072649e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.00050013e-02,1.00025006e-09,1.30555995e-02,9.86944401e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.02050513e-02,1.01025256e-09,1.31838001e-02,9.86816200e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.04051013e-02,1.02025506e-09,1.33119531e-02,9.86688047e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.06051513e-02,1.03025756e-09,1.34400585e-02,9.86559941e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.08052013e-02,1.04026007e-09,1.35681163e-02,9.86431884e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.10052513e-02,1.05026257e-09,1.36961264e-02,9.86303874e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.12053013e-02,1.06026507e-09,1.38240888e-02,9.86175911e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.14053513e-02,1.07026757e-09,1.39520034e-02,9.86047997e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.16054014e-02,1.08027007e-09,1.40798703e-02,9.85920130e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.18054514e-02,1.09027257e-09,1.42076894e-02,9.85792311e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.20055014e-02,1.10027507e-09,1.43354606e-02,9.85664539e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.22055514e-02,1.11027757e-09,1.44631840e-02,9.85536816e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.24056014e-02,1.12028007e-09,1.45908596e-02,9.85409140e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.26056514e-02,1.13028257e-09,1.47184872e-02,9.85281513e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.28057014e-02,1.14028507e-09,1.48460670e-02,9.85153933e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.30057514e-02,1.15028757e-09,1.49735987e-02,9.85026401e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.32058015e-02,1.16029007e-09,1.51010825e-02,9.84898918e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.34058515e-02,1.17029257e-09,1.52285182e-02,9.84771482e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.36059015e-02,1.18029507e-09,1.53559060e-02,9.84644094e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.38059515e-02,1.19029757e-09,1.54832456e-02,9.84516754e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.40060015e-02,1.20030008e-09,1.56105372e-02,9.84389463e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.42060515e-02,1.21030258e-09,1.57377806e-02,9.84262219e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.44061015e-02,1.22030508e-09,1.58649759e-02,9.84135024e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.46061515e-02,1.23030758e-09,1.59921230e-02,9.84007877e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.48062016e-02,1.24031008e-09,1.61192219e-02,9.83880778e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.50062516e-02,1.25031258e-09,1.62462725e-02,9.83753727e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.52063016e-02,1.26031508e-09,1.63732749e-02,9.83626725e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.54063516e-02,1.27031758e-09,1.65002290e-02,9.83499771e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.56064016e-02,1.28032008e-09,1.66271348e-02,9.83372865e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.58064516e-02,1.29032258e-09,1.67539922e-02,9.83246008e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.60065016e-02,1.30032508e-09,1.68808013e-02,9.83119199e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.62065516e-02,1.31032758e-09,1.70075619e-02,9.82992438e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.64066017e-02,1.32033008e-09,1.71342742e-02,9.82865726e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.66066517e-02,1.33033258e-09,1.72609379e-02,9.82739062e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.68067017e-02,1.34033508e-09,1.73875532e-02,9.82612447e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.70067517e-02,1.35033758e-09,1.75141200e-02,9.82485880e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.72068017e-02,1.36034009e-09,1.76406382e-02,9.82359362e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.74068517e-02,1.37034259e-09,1.77671079e-02,9.82232892e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.76069017e-02,1.38034509e-09,1.78935290e-02,9.82106471e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.78069517e-02,1.39034759e-09,1.80199014e-02,9.81980099e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.80070018e-02,1.40035009e-09,1.81462252e-02,9.81853775e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.82070518e-02,1.41035259e-09,1.82725003e-02,9.81727500e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.84071018e-02,1.42035509e-09,1.83987267e-02,9.81601273e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.86071518e-02,1.43035759e-09,1.85249044e-02,9.81475096e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.88072018e-02,1.44036009e-09,1.86510333e-02,9.81348967e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.90072518e-02,1.45036259e-09,1.87771134e-02,9.81222887e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.92073018e-02,1.46036509e-09,1.89031447e-02,9.81096855e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.94073518e-02,1.47036759e-09,1.90291272e-02,9.80970873e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.96074019e-02,1.48037009e-09,1.91550608e-02,9.80844939e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,2.98074519e-02,1.49037259e-09,1.92809454e-02,9.80719055e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.00075019e-02,1.50037509e-09,1.94067812e-02,9.80593219e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.02075519e-02,1.51037759e-09,1.95325680e-02,9.80467432e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.04076019e-02,1.52038010e-09,1.96583058e-02,9.80341694e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.06076519e-02,1.53038260e-09,1.97839946e-02,9.80216005e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.08077019e-02,1.54038510e-09,1.99096344e-02,9.80090366e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.10077519e-02,1.55038760e-09,2.00352251e-02,9.79964775e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.12078020e-02,1.56039010e-09,2.01607667e-02,9.79839233e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.14078520e-02,1.57039260e-09,2.02862592e-02,9.79713741e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.16079020e-02,1.58039510e-09,2.04117025e-02,9.79588297e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.18079520e-02,1.59039760e-09,2.05370967e-02,9.79462903e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.20080020e-02,1.60040010e-09,2.06624416e-02,9.79337558e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.22080520e-02,1.61040260e-09,2.07877374e-02,9.79212263e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.24081020e-02,1.62040510e-09,2.09129838e-02,9.79087016e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.26081520e-02,1.63040760e-09,2.10381810e-02,9.78961819e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.28082021e-02,1.64041010e-09,2.11633289e-02,9.78836671e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.30082521e-02,1.65041260e-09,2.12884274e-02,9.78711573e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.32083021e-02,1.66041510e-09,2.14134766e-02,9.78586523e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.34083521e-02,1.67041760e-09,2.15384763e-02,9.78461524e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.36084021e-02,1.68042011e-09,2.16634267e-02,9.78336573e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.38084521e-02,1.69042261e-09,2.17883276e-02,9.78211672e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.40085021e-02,1.70042511e-09,2.19131790e-02,9.78086821e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.42085521e-02,1.71042761e-09,2.20379809e-02,9.77962019e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.44086022e-02,1.72043011e-09,2.21627332e-02,9.77837267e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.46086522e-02,1.73043261e-09,2.22874360e-02,9.77712564e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.48087022e-02,1.74043511e-09,2.24120893e-02,9.77587911e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.50087522e-02,1.75043761e-09,2.25366929e-02,9.77463307e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.52088022e-02,1.76044011e-09,2.26612468e-02,9.77338753e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.54088522e-02,1.77044261e-09,2.27857511e-02,9.77214249e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.56089022e-02,1.78044511e-09,2.29102057e-02,9.77089794e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.58089522e-02,1.79044761e-09,2.30346105e-02,9.76965389e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.60090023e-02,1.80045011e-09,2.31589657e-02,9.76841034e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.62090523e-02,1.81045261e-09,2.32832710e-02,9.76716729e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.64091023e-02,1.82045511e-09,2.34075265e-02,9.76592474e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.66091523e-02,1.83045761e-09,2.35317322e-02,9.76468268e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.68092023e-02,1.84046012e-09,2.36558880e-02,9.76344112e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.70092523e-02,1.85046262e-09,2.37799939e-02,9.76220006e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.72093023e-02,1.86046512e-09,2.39040499e-02,9.76095950e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.74093523e-02,1.87046762e-09,2.40280560e-02,9.75971944e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.76094024e-02,1.88047012e-09,2.41520121e-02,9.75847988e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.78094524e-02,1.89047262e-09,2.42759182e-02,9.75724082e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.80095024e-02,1.90047512e-09,2.43997743e-02,9.75600226e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.82095524e-02,1.91047762e-09,2.45235803e-02,9.75476420e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.84096024e-02,1.92048012e-09,2.46473362e-02,9.75352664e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.86096524e-02,1.93048262e-09,2.47710420e-02,9.75228958e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.88097024e-02,1.94048512e-09,2.48946977e-02,9.75105302e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.90097524e-02,1.95048762e-09,2.50183032e-02,9.74981697e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.92098025e-02,1.96049012e-09,2.51418585e-02,9.74858141e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.94098525e-02,1.97049262e-09,2.52653637e-02,9.74734636e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.96099025e-02,1.98049512e-09,2.53888185e-02,9.74611181e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,3.98099525e-02,1.99049762e-09,2.55122231e-02,9.74487777e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,4.00100025e-02,2.00050013e-09,2.56355774e-02,9.74364423e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,4.02100525e-02,2.01050263e-09,2.57588814e-02,9.74241119e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,4.04101025e-02,2.02050513e-09,2.58821350e-02,9.74117865e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,4.06101525e-02,2.03050763e-09,2.60053382e-02,9.73994662e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,4.08102026e-02,2.04051013e-09,2.61284910e-02,9.73871509e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,4.10102526e-02,2.05051263e-09,2.62515934e-02,9.73748407e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,4.12103026e-02,2.06051513e-09,2.63746453e-02,9.73625355e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,4.14103526e-02,2.07051763e-09,2.64976467e-02,9.73502353e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,4.16104026e-02,2.08052013e-09,2.66205977e-02,9.73379402e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,4.18104526e-02,2.09052263e-09,2.67434980e-02,9.73256502e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,4.20105026e-02,2.10052513e-09,2.68663478e-02,9.73133652e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,4.22105526e-02,2.11052763e-09,2.69891470e-02,9.73010853e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,4.24106027e-02,2.12053013e-09,2.71118956e-02,9.72888104e-01
4.000000e-08,40.000000,8.000000e-01,5.000000e-08,4.26106527e-02,2.13053263e-09,2.72345935e-02,9.72765407e-01
