d_m,d_nm,d_hat,xi_m,z_hat,z_m,rho_norm,depletion
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.13553388e-01,1.06776694e-08,1.98875921e-01,8.01124079e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.14053513e-01,1.07026757e-08,1.99316552e-01,8.00683448e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.14553638e-01,1.07276819e-08,1.99757025e-01,8.00242975e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.15053763e-01,1.07526882e-08,2.00197342e-01,7.99802658e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.15553888e-01,1.07776944e-08,2.00637501e-01,7.99362499e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.16054014e-01,1.08027007e-08,2.01077503e-01,7.98922497e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.16554139e-01,1.08277069e-08,2.01517347e-01,7.98482653e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.17054264e-01,1.08527132e-08,2.01957033e-01,7.98042967e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.17554389e-01,1.08777194e-08,2.02396561e-01,7.97603439e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.18054514e-01,1.09027257e-08,2.02835930e-01,7.97164070e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.18554639e-01,1.09277319e-08,2.03275141e-01,7.96724859e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.19054764e-01,1.09527382e-08,2.03714192e-01,7.96285808e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.19554889e-01,1.09777444e-08,2.04153084e-01,7.95846916e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.20055014e-01,1.10027507e-08,2.04591816e-01,7.95408184e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.20555139e-01,1.10277569e-08,2.05030389e-01,7.94969611e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.21055264e-01,1.10527632e-08,2.05468802e-01,7.94531198e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.21555389e-01,1.10777694e-08,2.05907054e-01,7.94092946e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.22055514e-01,1.11027757e-08,2.06345145e-01,7.93654855e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.22555639e-01,1.11277819e-08,2.06783076e-01,7.93216924e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.23055764e-01,1.11527882e-08,2.07220846e-01,7.92779154e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.23555889e-01,1.11777944e-08,2.07658454e-01,7.92341546e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.24056014e-01,1.12028007e-08,2.08095900e-01,7.91904100e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.24556139e-01,1.12278070e-08,2.08533185e-01,7.91466815e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.25056264e-01,1.12528132e-08,2.08970307e-01,7.91029693e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.25556389e-01,1.12778195e-08,2.09407267e-01,7.90592733e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.26056514e-01,1.13028257e-08,2.09844065e-01,7.90155935e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.26556639e-01,1.13278320e-08,2.10280699e-01,7.89719301e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.27056764e-01,1.13528382e-08,2.10717170e-01,7.89282830e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.27556889e-01,1.13778445e-08,2.11153478e-01,7.88846522e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.28057014e-01,1.14028507e-08,2.11589622e-01,7.88410378e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.28557139e-01,1.14278570e-08,2.12025602e-01,7.87974398e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.29057264e-01,1.14528632e-08,2.12461418e-01,7.87538582e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.29557389e-01,1.14778695e-08,2.12897069e-01,7.87102931e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.30057514e-01,1.15028757e-08,2.13332556e-01,7.86667444e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.30557639e-01,1.15278820e-08,2.13767877e-01,7.86232123e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.31057764e-01,1.15528882e-08,2.14203034e-01,7.85796966e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.31557889e-01,1.15778945e-08,2.14638025e-01,7.85361975e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.32058015e-01,1.16029007e-08,2.15072850e-01,7.84927150e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.32558140e-01,1.16279070e-08,2.15507509e-01,7.84492491e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.33058265e-01,1.16529132e-08,2.15942002e-01,7.84057998e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.33558390e-01,1.16779195e-08,2.16376328e-01,7.83623672e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.34058515e-01,1.17029257e-08,2.16810488e-01,7.83189512e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.34558640e-01,1.17279320e-08,2.17244480e-01,7.82755520e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.35058765e-01,1.17529382e-08,2.17678305e-01,7.82321695e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.35558890e-01,1.17779445e-08,2.18111963e-01,7.81888037e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.36059015e-01,1.18029507e-08,2.18545453e-01,7.81454547e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.36559140e-01,1.18279570e-08,2.18978774e-01,7.81021226e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.37059265e-01,1.18529632e-08,2.19411928e-01,7.80588072e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.37559390e-01,1.18779695e-08,2.19844913e-01,7.80155087e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.38059515e-01,1.19029757e-08,2.20277729e-01,7.79722271e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.38559640e-01,1.19279820e-08,2.20710376e-01,7.79289624e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.39059765e-01,1.19529882e-08,2.21142854e-01,7.78857146e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.39559890e-01,1.19779945e-08,2.21575162e-01,7.78424838e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.40060015e-01,1.20030008e-08,2.22007300e-01,7.77992700e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.40560140e-01,1.20280070e-08,2.22439268e-01,7.77560732e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.41060265e-01,1.20530133e-08,2.22871066e-01,7.77128934e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.41560390e-01,1.20780195e-08,2.23302693e-01,7.76697307e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.42060515e-01,1.21030258e-08,2.23734150e-01,7.76265850e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.42560640e-01,1.21280320e-08,2.24165435e-01,7.75834565e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.43060765e-01,1.21530383e-08,2.24596549e-01,7.75403451e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.43560890e-01,1.21780445e-08,2.25027492e-01,7.74972508e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.44061015e-01,1.22030508e-08,2.25458262e-01,7.74541738e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.44561140e-01,1.22280570e-08,2.25888861e-01,7.74111139e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.45061265e-01,1.22530633e-08,2.26319287e-01,7.73680713e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.45561390e-01,1.22780695e-08,2.26749540e-01,7.73250460e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.46061515e-01,1.23030758e-08,2.27179621e-01,7.72820379e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.46561640e-01,1.23280820e-08,2.27609529e-01,7.72390471e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.47061765e-01,1.23530883e-08,2.28039263e-01,7.71960737e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.47561890e-01,1.23780945e-08,2.28468824e-01,7.71531176e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.48062016e-01,1.24031008e-08,2.28898210e-01,7.71101790e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.48562141e-01,1.24281070e-08,2.29327423e-01,7.70672577e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.49062266e-01,1.24531133e-08,2.29756462e-01,7.70243538e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.49562391e-01,1.24781195e-08,2.30185325e-01,7.69814675e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.50062516e-01,1.25031258e-08,2.30614014e-01,7.69385986e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.50562641e-01,1.25281320e-08,2.31042528e-01,7.68957472e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.51062766e-01,1.25531383e-08,2.31470867e-01,7.68529133e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.51562891e-01,1.25781445e-08,2.31899029e-01,7.68100971e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.52063016e-01,1.26031508e-08,2.32327016e-01,7.67672984e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.52563141e-01,1.26281570e-08,2.32754827e-01,7.67245173e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.53063266e-01,1.26531633e-08,2.33182462e-01,7.66817538e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.53563391e-01,1.26781695e-08,2.33609920e-01,7.66390080e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.54063516e-01,1.27031758e-08,2.34037201e-01,7.65962799e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.54563641e-01,1.27281820e-08,2.34464305e-01,7.65535695e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.55063766e-01,1.27531883e-08,2.34891232e-01,7.65108768e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.55563891e-01,1.27781945e-08,2.35317981e-01,7.64682019e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.56064016e-01,1.28032008e-08,2.35744553e-01,7.64255447e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.56564141e-01,1.28282071e-08,2.36170946e-01,7.63829054e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.57064266e-01,1.28532133e-08,2.36597161e-01,7.63402839e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.57564391e-01,1.28782196e-08,2.37023197e-01,7.62976803e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.58064516e-01,1.29032258e-08,2.37449055e-01,7.62550945e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.58564641e-01,1.29282321e-08,2.37874733e-01,7.62125267e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.59064766e-01,1.29532383e-08,2.38300233e-01,7.61699767e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.59564891e-01,1.29782446e-08,2.38725552e-01,7.61274448e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.60065016e-01,1.30032508e-08,2.39150692e-01,7.60849308e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.60565141e-01,1.30282571e-08,2.39575652e-01,7.60424348e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.61065266e-01,1.30532633e-08,2.40000432e-01,7.59999568e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.61565391e-01,1.30782696e-08,2.40425031e-01,7.59574969e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.62065516e-01,1.31032758e-08,2.40849449e-01,7.59150551e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.62565641e-01,1.31282821e-08,2.41273686e-01,7.58726314e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.63065766e-01,1.31532883e-08,2.41697742e-01,7.58302258e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.63565891e-01,1.31782946e-08,2.42121617e-01,7.57878383e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.64066017e-01,1.32033008e-08,2.42545309e-01,7.57454691e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.64566142e-01,1.32283071e-08,2.42968820e-01,7.57031180e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.65066267e-01,1.32533133e-08,2.43392149e-01,7.56607851e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.65566392e-01,1.32783196e-08,2.43815295e-01,7.56184705e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.66066517e-01,1.33033258e-08,2.44238258e-01,7.55761742e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.66566642e-01,1.33283321e-08,2.44661038e-01,7.55338962e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.67066767e-01,1.33533383e-08,2.45083635e-01,7.54916365e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.67566892e-01,1.33783446e-08,2.45506049e-01,7.54493951e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.68067017e-01,1.34033508e-08,2.45928279e-01,7.54071721e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.68567142e-01,1.34283571e-08,2.46350325e-01,7.53649675e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.69067267e-01,1.34533633e-08,2.46772187e-01,7.53227813e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.69567392e-01,1.34783696e-08,2.47193864e-01,7.52806136e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.70067517e-01,1.35033758e-08,2.47615357e-01,7.52384643e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.70567642e-01,1.35283821e-08,2.48036664e-01,7.51963336e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.71067767e-01,1.35533883e-08,2.48457787e-01,7.51542213e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.71567892e-01,1.35783946e-08,2.48878724e-01,7.51121276e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.72068017e-01,1.36034009e-08,2.49299476e-01,7.50700524e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.72568142e-01,1.36284071e-08,2.49720042e-01,7.50279958e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.73068267e-01,1.36534134e-08,2.50140421e-01,7.49859579e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.73568392e-01,1.36784196e-08,2.50560615e-01,7.49439385e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.74068517e-01,1.37034259e-08,2.50980621e-01,7.49019379e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.74568642e-01,1.37284321e-08,2.51400441e-01,7.48599559e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.75068767e-01,1.37534384e-08,2.51820074e-01,7.48179926e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.75568892e-01,1.37784446e-08,2.52239519e-01,7.47760481e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.76069017e-01,1.38034509e-08,2.52658777e-01,7.47341223e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.76569142e-01,1.38284571e-08,2.53077847e-01,7.46922153e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.77069267e-01,1.38534634e-08,2.53496729e-01,7.46503271e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.77569392e-01,1.38784696e-08,2.53915423e-01,7.46084577e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.78069517e-01,1.39034759e-08,2.54333928e-01,7.45666072e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.78569642e-01,1.39284821e-08,2.54752245e-01,7.45247755e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.79069767e-01,1.39534884e-08,2.55170372e-01,7.44829628e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.79569892e-01,1.39784946e-08,2.55588311e-01,7.44411689e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.80070018e-01,1.40035009e-08,2.56006060e-01,7.43993940e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.80570143e-01,1.40285071e-08,2.56423619e-01,7.43576381e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.81070268e-01,1.40535134e-08,2.56840988e-01,7.43159012e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.81570393e-01,1.40785196e-08,2.57258167e-01,7.42741833e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.82070518e-01,1.41035259e-08,2.57675156e-01,7.42324844e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.82570643e-01,1.41285321e-08,2.58091954e-01,7.41908046e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.83070768e-01,1.41535384e-08,2.58508561e-01,7.41491439e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.83570893e-01,1.41785446e-08,2.58924977e-01,7.41075023e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.84071018e-01,1.42035509e-08,2.59341201e-01,7.40658799e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.84571143e-01,1.42285571e-08,2.59757234e-01,7.40242766e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.85071268e-01,1.42535634e-08,2.60173075e-01,7.39826925e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.85571393e-01,1.42785696e-08,2.60588724e-01,7.39411276e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.86071518e-01,1.43035759e-08,2.61004181e-01,7.38995819e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.86571643e-01,1.43285821e-08,2.61419445e-01,7.38580555e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.87071768e-01,1.43535884e-08,2.61834517e-01,7.38165483e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.87571893e-01,1.43785946e-08,2.62249395e-01,7.37750605e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.88072018e-01,1.44036009e-08,2.62664080e-01,7.37335920e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.88572143e-01,1.44286072e-08,2.63078572e-01,7.36921428e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.89072268e-01,1.44536134e-08,2.63492870e-01,7.36507130e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.89572393e-01,1.44786197e-08,2.63906974e-01,7.36093026e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.90072518e-01,1.45036259e-08,2.64320884e-01,7.35679116e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.90572643e-01,1.45286322e-08,2.64734599e-01,7.35265401e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.91072768e-01,1.45536384e-08,2.65148120e-01,7.34851880e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.91572893e-01,1.45786447e-08,2.65561446e-01,7.34438554e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.92073018e-01,1.46036509e-08,2.65974577e-01,7.34025423e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.92573143e-01,1.46286572e-08,2.66387512e-01,7.33612488e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.93073268e-01,1.46536634e-08,2.66800252e-01,7.33199748e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.93573393e-01,1.46786697e-08,2.67212796e-01,7.32787204e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.94073518e-01,1.47036759e-08,2.67625144e-01,7.32374856e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.94573643e-01,1.47286822e-08,2.68037296e-01,7.31962704e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.95073768e-01,1.47536884e-08,2.68449251e-01,7.31550749e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.95573893e-01,1.47786947e-08,2.68861010e-01,7.31138990e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.96074019e-01,1.48037009e-08,2.69272571e-01,7.30727429e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.96574144e-01,1.48287072e-08,2.69683935e-01,7.30316065e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.97074269e-01,1.48537134e-08,2.70095102e-01,7.29904898e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.97574394e-01,1.48787197e-08,2.70506071e-01,7.29493929e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.98074519e-01,1.49037259e-08,2.70916843e-01,7.29083157e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.98574644e-01,1.49287322e-08,2.71327416e-01,7.28672584e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.99074769e-01,1.49537384e-08,2.71737790e-01,7.28262210e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,2.99574894e-01,1.49787447e-08,2.72147967e-01,7.27852033e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.00075019e-01,1.50037509e-08,2.72557944e-01,7.27442056e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.00575144e-01,1.50287572e-08,2.72967722e-01,7.27032278e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.01075269e-01,1.50537634e-08,2.73377301e-01,7.26622699e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.01575394e-01,1.50787697e-08,2.73786681e-01,7.26213319e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.02075519e-01,1.51037759e-08,2.74195861e-01,7.25804139e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.02575644e-01,1.51287822e-08,2.74604840e-01,7.25395160e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.03075769e-01,1.51537884e-08,2.75013620e-01,7.24986380e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.03575894e-01,1.51787947e-08,2.75422199e-01,7.24577801e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.04076019e-01,1.52038010e-08,2.75830578e-01,7.24169422e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.04576144e-01,1.52288072e-08,2.76238755e-01,7.23761245e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.05076269e-01,1.52538135e-08,2.76646732e-01,7.23353268e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.05576394e-01,1.52788197e-08,2.77054507e-01,7.22945493e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.06076519e-01,1.53038260e-08,2.77462080e-01,7.22537920e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.06576644e-01,1.53288322e-08,2.77869452e-01,7.22130548e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.07076769e-01,1.53538385e-08,2.78276622e-01,7.21723378e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.07576894e-01,1.53788447e-08,2.78683590e-01,7.21316410e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.08077019e-01,1.54038510e-08,2.79090355e-01,7.20909645e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.08577144e-01,1.54288572e-08,2.79496917e-01,7.20503083e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.09077269e-01,1.54538635e-08,2.79903276e-01,7.20096724e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.09577394e-01,1.54788697e-08,2.80309433e-01,7.19690567e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.10077519e-01,1.55038760e-08,2.80715386e-01,7.19284614e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.10577644e-01,1.55288822e-08,2.81121135e-01,7.18878865e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.11077769e-01,1.55538885e-08,2.81526680e-01,7.18473320e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.11577894e-01,1.55788947e-08,2.81932022e-01,7.18067978e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.12078020e-01,1.56039010e-08,2.82337159e-01,7.17662841e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.12578145e-01,1.56289072e-08,2.82742091e-01,7.17257909e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.13078270e-01,1.56539135e-08,2.83146819e-01,7.16853181e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.13578395e-01,1.56789197e-08,2.83551342e-01,7.16448658e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.14078520e-01,1.57039260e-08,2.83955660e-01,7.16044340e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.14578645e-01,1.57289322e-08,2.84359772e-01,7.15640228e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.15078770e-01,1.57539385e-08,2.84763679e-01,7.15236321e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.15578895e-01,1.57789447e-08,2.85167380e-01,7.14832620e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.16079020e-01,1.58039510e-08,2.85570875e-01,7.14429125e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.16579145e-01,1.58289572e-08,2.85974163e-01,7.14025837e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.17079270e-01,1.58539635e-08,2.86377245e-01,7.13622755e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.17579395e-01,1.58789697e-08,2.86780120e-01,7.13219880e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.18079520e-01,1.59039760e-08,2.87182789e-01,7.12817211e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.18579645e-01,1.59289822e-08,2.87585250e-01,7.12414750e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.19079770e-01,1.59539885e-08,2.87987503e-01,7.12012497e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.19579895e-01,1.59789947e-08,2.88389549e-01,7.11610451e-01
1.000000e-07,100.000000,2.000000e+00,5.000000e-08,3.20080020e-01,1.60040010e-08,2.88791387e-01,7.11208613e-01
